HOME,BMI_M,CAR_AGE,MILE_M,NOBS,BLUE,WHITE,PINK,GOVT,P_TDI,P_UI,AVG_MATH,AVG_VERBAL,SAT_TAKE,NOBS_SAT_TAKE,AVG_AP,AP_TAKE,NOBS_AP_TAKE,N_PRISONERS,av_above0_math,av_above0_read,av_va_math_elem,av_va_math_middle,av_va_read_elem,av_va_read_middle,va_read,va_math,population,over_18,PROPORTION_PRISONERS,bg_id
24003.0,25.87,9.1,33512.0,4333.0,28.47,49.37,16.76,5.41,0.72,1.22,438.0,462.67,36.0,25.0,2.69,32.0,25.0,51.0,0.5208333,0.5,-0.005444,0.0239225,0.0115612,0.01527,50.0,52.0,1181,964.0,5.29,0024003
24004.0,25.56,9.19,34756.0,3314.0,27.34,49.26,16.26,7.14,0.72,1.18,,,38.46,13.0,,38.46,13.0,31.0,0.5925926,0.40625,0.0339544,0.0054764,0.0107657,-0.0718099,41.0,59.0,711,585.0,5.3,0024004
24005.0,25.72,16.42,30695.0,1207.0,27.74,47.1,14.19,10.97,,0.99,,,,,,,,12.0,,,,,,,,,314,251.0,4.78,0024005
24006.0,25.48,8.24,12765.0,5198.0,26.37,57.46,9.73,6.44,0.69,1.02,492.35,526.47,64.71,17.0,2.39,58.82,17.0,29.0,0.5294118,0.3611111,0.0075332,0.0085583,0.0051928,-0.0104173,36.0,53.0,1391,1167.0,2.49,0024006
25001.0,26.29,10.14,80624.0,4236.0,34.6,43.49,20.16,1.75,0.78,1.72,392.76,358.97,20.0,48.0,2.06,16.0,48.0,213.0,0.4385965,0.3076923,-0.0340568,0.0119292,-0.0749647,-0.0228496,31.0,44.0,1338,953.0,22.35,0025001
25002.0,24.91,8.04,38580.0,4936.0,27.2,56.84,13.68,2.28,0.45,1.09,400.59,407.65,38.1,21.0,,23.81,21.0,126.0,0.5272727,0.3770492,-0.0163366,0.0318823,-0.0530276,-0.0546573,38.0,53.0,1646,1415.0,8.9,0025002
26001.0,26.26,10.06,79650.0,3903.0,31.83,46.78,19.83,1.57,0.9,1.95,399.39,410.3,26.53,49.0,2.23,24.49,49.0,141.0,0.5294118,0.3937008,-0.0421804,0.0407825,-0.0755582,0.0066635,39.0,53.0,1366,1021.0,13.81,0026001
26002.0,26.3,8.92,63547.0,2441.0,30.87,49.08,18.47,1.58,0.9,1.72,417.14,418.57,27.27,22.0,,36.36,22.0,112.0,0.6461539,0.4307692,-0.0015615,0.0445259,-0.0304729,-0.0383115,43.0,65.0,674,487.0,23.0,0026002
26003.0,26.15,10.44,94475.0,3313.0,29.01,49.29,19.88,1.83,0.97,1.39,401.36,379.09,26.47,32.0,,11.76,32.0,173.0,0.5045872,0.3193277,-0.0191265,0.0428414,-0.0579724,-0.0070336,32.0,50.0,1058,735.0,23.54,0026003
27001.0,26.64,10.28,96400.0,3178.0,27.75,52.64,16.74,2.86,0.57,1.51,407.37,443.68,13.33,45.0,1.5,15.56,45.0,125.0,0.4871795,0.3223141,-0.0449805,0.0513149,-0.0705947,0.015688,32.0,49.0,1175,872.0,14.33,0027001
27002.0,26.82,9.71,75709.0,3781.0,31.42,46.58,18.67,3.33,1.14,1.85,399.62,433.85,26.09,46.0,1.47,19.57,46.0,147.0,0.4722222,0.3362069,-0.0378123,0.0406429,-0.0563259,0.005516,34.0,47.0,1064,739.0,19.89,0027002
27003.0,26.78,10.77,103969.0,4747.0,28.61,51.28,18.49,1.62,0.78,1.92,361.52,350.87,18.68,91.0,2.0,12.09,91.0,173.0,0.4567308,0.3187773,-0.0346827,0.0263389,-0.0736393,-0.0054436,32.0,46.0,1765,994.0,17.4,0027003
27004.0,26.57,9.82,79975.0,2148.0,32.14,48.05,15.58,4.22,1.58,1.16,437.5,441.25,16.0,25.0,,24.0,25.0,90.0,0.6909091,0.5254237,-0.0123744,0.0526973,-0.0247156,0.0008265,53.0,69.0,1773,1603.0,5.61,0027004
28001.0,26.52,9.79,68306.0,7263.0,31.33,49.56,15.86,3.25,1.16,1.36,401.45,399.64,29.27,82.0,1.71,23.17,82.0,188.0,0.5,0.3625,-0.0351651,0.0474995,-0.0377164,0.0045974,36.0,50.0,2166,1440.0,13.06,0028001
28002.0,26.6,10.32,60000.0,4028.0,30.68,45.75,20.45,3.12,1.12,1.59,416.92,398.85,19.61,51.0,2.29,17.65,51.0,182.0,0.4591837,0.311828,-0.0706583,0.0292484,-0.0630747,0.0072103,31.0,46.0,1461,1101.0,16.53,0028002
28003.0,26.6,10.01,82001.0,4020.0,33.87,48.31,15.51,2.32,0.7,1.52,395.0,384.69,40.0,45.0,2.05,20.0,45.0,125.0,0.547619,0.3655914,-0.0488058,0.0456514,-0.0857253,-0.0217489,37.0,55.0,1111,816.0,15.32,0028003
28004.0,26.52,9.77,59954.0,4959.0,34.26,47.65,14.26,3.82,0.81,1.61,414.71,425.29,36.84,57.0,2.46,22.81,57.0,156.0,0.5555556,0.3861386,-0.030135,0.038836,-0.0506119,-0.0085712,39.0,56.0,1354,971.0,16.07,0028004
29001.0,26.6,8.27,38685.0,4835.0,31.22,49.11,14.8,4.88,0.83,1.3,416.88,444.38,35.0,20.0,1.94,35.0,20.0,72.0,0.5423729,0.3898305,-0.0306751,0.0321698,-0.0480437,-0.0029137,39.0,54.0,1112,899.0,8.01,0029001
29002.0,26.2,9.68,57864.0,3008.0,34.77,47.0,15.59,2.64,0.93,1.89,380.62,434.38,22.22,18.0,1.76,27.78,18.0,100.0,0.4891304,0.3368421,-0.0261394,0.02239,-0.061706,0.0002864,34.0,49.0,941,679.0,14.73,0029002
29003.0,26.8,9.93,67952.0,5529.0,31.23,52.77,13.85,2.14,1.03,1.81,390.29,403.24,27.27,55.0,1.71,25.45,55.0,187.0,0.488189,0.3259259,-0.0465337,0.0486692,-0.0724751,0.0065582,33.0,49.0,1717,1199.0,15.6,0029003
29004.0,27.25,9.41,63384.0,2473.0,33.14,48.86,15.71,2.29,0.85,2.02,,,14.81,27.0,,14.81,27.0,126.0,0.5076923,0.3717949,-0.0302518,0.0351304,-0.0722184,0.0193837,37.0,51.0,948,736.0,17.12,0029004
29005.0,26.23,9.6,59320.0,6463.0,31.29,49.48,15.41,3.82,0.93,1.49,411.2,426.8,41.03,39.0,2.1,38.46,39.0,199.0,0.4913793,0.3474576,-0.0317045,0.0452357,-0.0608701,8.48e-05,35.0,49.0,2042,1535.0,12.96,0029005
31001.0,25.17,8.59,41670.0,3145.0,25.73,60.92,11.41,1.94,0.54,0.99,,,15.79,19.0,,10.53,19.0,40.0,0.6666667,0.5,-0.0188228,0.0574277,-0.0466365,0.0188647,50.0,67.0,928,794.0,5.04,0031001
31002.0,26.01,9.09,62431.0,2805.0,28.92,49.02,18.87,3.19,0.57,1.39,441.33,424.67,36.0,23.0,,24.0,23.0,98.0,0.5106383,0.375,-0.0357551,0.0557157,-0.0512105,0.0025239,38.0,51.0,826,605.0,16.2,0031002
31003.0,25.48,9.1,51408.0,1192.0,19.65,56.07,22.54,1.73,,1.51,,,,,,,,29.0,0.5833333,0.48,-0.0100571,0.0316878,-0.0401029,0.0073434,48.0,58.0,915,763.0,3.8,0031003
31004.0,24.33,6.92,27686.0,2314.0,17.56,67.74,12.19,2.51,,,,,,,,,,,,,,,,,,,920,843.0,,0031004
31005.0,27.4,9.86,25178.0,442.0,23.61,51.39,23.61,1.39,,,,,,,,,,43.0,,,,,,,,,726,714.0,6.02,0031005
32001.0,24.36,7.29,16398.0,2061.0,18.67,72.61,5.39,3.32,,0.58,,,,,,,,,0.4666667,0.4666667,-0.020214,,0.0183704,,47.0,47.0,645,500.0,,0032001
32002.0,24.94,8.1,30698.0,2809.0,17.84,69.01,10.82,2.34,0.61,0.53,,,,,,,,24.0,0.375,0.3529412,,0.0081642,,-0.0168292,35.0,38.0,813,688.0,3.49,0032002
32003.0,24.83,8.13,33989.0,2471.0,21.09,61.66,13.74,3.51,,1.25,480.91,497.27,66.67,12.0,2.4,66.67,12.0,23.0,0.5,0.6666667,-0.0047588,0.1100049,0.0203713,0.0606913,67.0,50.0,757,597.0,3.85,0032003
32004.0,25.64,10.02,48798.0,3994.0,25.22,53.97,18.17,2.65,0.68,1.48,388.33,378.89,34.48,29.0,,20.69,29.0,80.0,0.5166667,0.390625,-0.0516922,0.0281177,-0.0779695,0.017833,39.0,52.0,1055,804.0,9.95,0032004
33001.0,24.93,8.13,25948.0,5012.0,19.1,67.44,11.46,1.99,0.6,0.8,,,25.0,12.0,2.81,50.0,12.0,24.0,0.5833333,0.4166667,,0.0398123,-0.0193871,0.0254562,42.0,58.0,1445,1248.0,1.92,0033001
33002.0,24.64,7.73,21020.0,3245.0,17.74,71.98,6.68,3.6,,0.59,617.27,666.36,54.55,11.0,3.0,100.0,11.0,12.0,,0.5333334,,0.0628095,,0.0754729,53.0,,882,737.0,1.63,0033002
33003.0,24.66,7.77,24882.0,4194.0,18.35,65.32,13.1,3.23,0.5,0.64,531.33,538.0,37.5,16.0,3.07,62.5,16.0,14.0,0.4444444,0.5,-0.0263387,0.0245703,0.0071982,0.0090404,50.0,44.0,1170,941.0,1.49,0033003
33004.0,25.71,8.86,38380.0,2178.0,24.39,56.1,17.07,2.44,0.64,1.29,,,,,,,,30.0,0.5517241,0.4333333,-0.007756,0.0056818,-0.0026132,-0.0439391,43.0,55.0,635,533.0,5.63,0033004
34001.0,24.13,7.51,8400.0,2743.0,17.23,74.46,6.15,2.15,,0.4,,,54.55,11.0,3.28,72.73,11.0,,0.5714286,0.5217391,0.0335251,0.0117407,0.0124702,-0.0182181,52.0,57.0,1045,795.0,,0034001
34002.0,24.35,7.81,17489.0,2626.0,18.64,73.9,4.07,3.39,,,,,,,,,,,0.5294118,0.6666667,-0.0062374,0.0414961,0.0344242,0.0203291,67.0,53.0,1189,995.0,,0034002
34003.0,23.92,7.57,9229.0,2425.0,15.52,75.09,6.5,2.89,,0.45,,,,,,,,,,,,0.1380542,,0.0175849,,,835,666.0,,0034003
34004.0,24.08,7.38,18868.0,5168.0,17.33,72.33,7.17,3.17,0.27,0.33,586.88,610.0,38.89,18.0,3.19,72.22,18.0,,0.6875,0.6470588,0.0326495,0.0738835,0.0403111,0.0332663,65.0,69.0,1700,1333.0,,0034004
35001.0,24.21,7.48,16497.0,2477.0,14.1,77.88,6.09,1.92,,,,,,,,,,,,,,,,,,,925,788.0,,0035001
35002.0,24.97,7.45,20893.0,2857.0,23.42,64.47,10.53,1.58,0.39,1.16,,,,,,,,62.0,,0.4166667,,,,0.0001727,42.0,,1429,1361.0,4.56,0035002
35003.0,24.54,6.69,38057.0,2656.0,16.97,74.55,7.58,0.91,,0.6,,,,,,,,13.0,,,,,,,,,738,707.0,1.84,0035003
35004.0,24.43,7.59,24410.0,3442.0,16.15,74.82,6.89,2.14,,0.49,,,,,,,,,,,,0.0763003,,0.090921,,,1382,1188.0,,0035004
36011.0,24.41,7.75,36080.0,1094.0,10.0,84.29,5.71,,,,,,,,,,,,,,,,,,,,1425,1392.0,,0036011
36012.0,24.21,7.66,26516.0,2658.0,13.46,76.15,9.48,0.92,0.49,0.53,,,,,,,,,,,,,,,,,1606,1511.0,,0036012
36021.0,24.09,7.44,3946.0,271.0,8.57,80.0,11.43,,,,,,,,,,,,,,,,,,,,2188,2173.0,,0036021
36022.0,24.03,7.76,20348.0,1748.0,14.62,78.77,4.72,1.89,,,,,,,,,,,,,,,,,,,995,869.0,,0036022
36023.0,24.37,6.89,10251.0,720.0,9.88,83.95,6.17,,,,,,,,,,,,,,,,,,,,2754,2704.0,,0036023
37001.0,25.26,8.34,39696.0,2638.0,22.47,56.99,19.73,0.82,,1.18,,,,,,,,52.0,0.4827586,0.48,-0.0160461,0.0277224,-0.0078599,0.0156839,48.0,48.0,868,766.0,6.79,0037001
37002.0,25.01,7.92,35533.0,2200.0,19.01,61.27,16.9,2.82,,0.82,,,,,,,,24.0,,,,,,-0.0048301,,,957,932.0,2.58,0037002
37003.0,25.23,8.23,36218.0,2282.0,21.94,60.65,14.52,2.9,,0.96,,,,,,,,20.0,0.6153846,0.5,,,,,50.0,62.0,1110,1033.0,1.94,0037003
37004.0,24.22,7.7,25511.0,1229.0,13.75,78.12,6.88,1.25,,,,,,,,,,,,,,,,,,,638,588.0,,0037004
101011.0,25.58,8.54,22633.0,2973.0,35.52,47.54,13.66,3.28,0.77,0.98,467.27,487.27,30.43,23.0,,8.7,23.0,19.0,0.6666667,0.5263158,0.0311897,-0.0093273,0.0616214,0.0078947,53.0,67.0,739,590.0,3.22,0101011
101012.0,25.06,8.88,21698.0,2500.0,26.69,56.08,13.51,3.72,0.6,0.72,,,,,,,,,0.6666667,0.7142857,0.036591,,0.0582984,0.0435468,71.0,67.0,657,504.0,,0101012
101013.0,25.64,8.78,29046.0,4677.0,25.43,54.5,15.92,4.15,0.92,0.73,444.55,460.91,15.0,20.0,,15.0,20.0,26.0,0.6363636,0.5384616,0.0269538,0.0169977,0.0440929,-0.0043611,54.0,64.0,1239,959.0,2.71,0101013
101014.0,26.24,9.27,36312.0,4489.0,32.64,48.17,15.36,3.84,0.87,1.45,516.11,503.89,34.38,32.0,3.0,21.88,32.0,30.0,0.625,0.5714286,0.0250751,-0.003403,0.0701954,-0.0113151,57.0,62.0,1235,944.0,3.18,0101014
101021.0,26.02,9.28,32155.0,3226.0,36.01,48.2,11.91,3.88,0.9,0.99,447.27,466.36,36.36,11.0,,27.27,11.0,22.0,0.5714286,0.5294118,0.0183855,-0.0051628,0.0409119,-0.0171651,53.0,57.0,766,633.0,3.48,0101021
101022.0,25.4,9.02,30276.0,3864.0,26.03,57.05,13.02,3.9,0.6,1.01,523.85,500.77,35.0,20.0,1.91,45.0,20.0,,0.625,0.6666667,0.0302146,0.0186771,0.0429976,0.0249458,67.0,62.0,913,729.0,,0101022
101023.0,24.84,8.3,26573.0,3865.0,27.02,56.43,11.55,5.01,0.44,1.14,487.5,486.67,57.14,14.0,1.94,35.71,14.0,13.0,0.6923077,0.6,0.0200517,,0.050243,-0.0021638,60.0,69.0,1019,802.0,1.62,0101023
101024.0,25.81,9.01,32132.0,1508.0,19.44,61.67,11.67,7.22,,0.86,,,,,,,,,,0.6363636,,,,,64.0,,726,639.0,,0101024
102001.0,26.26,9.08,35462.0,3188.0,31.98,50.76,14.47,2.79,0.97,1.32,,,,,,,,25.0,0.4090909,0.5,-0.027224,0.0525664,0.0123936,-0.0050594,50.0,41.0,764,596.0,4.19,0102001
102002.0,26.21,9.39,45974.0,2727.0,33.33,49.56,14.16,2.95,0.81,1.25,,,26.32,19.0,,10.53,19.0,38.0,0.3571429,0.4210526,-0.050884,0.0569841,-0.0347759,-0.0263204,42.0,36.0,672,531.0,7.16,0102002
102003.0,26.34,10.16,57295.0,4283.0,31.76,47.19,17.79,3.27,0.86,1.14,423.33,429.44,38.46,25.0,,7.69,25.0,69.0,0.3333333,0.32,-0.056991,0.0483404,-0.0343479,-0.0165142,32.0,33.0,1193,921.0,7.49,0102003
102004.0,26.49,12.87,49873.0,2452.0,35.24,49.7,13.25,1.81,0.98,1.75,,,37.5,15.0,,12.5,15.0,39.0,0.4090909,0.2758621,-0.0033076,0.0284219,-0.0123745,-0.0166965,28.0,41.0,754,619.0,6.3,0102004
102005.0,26.13,10.53,33438.0,3218.0,32.86,46.34,18.68,2.13,1.15,1.34,476.92,456.92,32.14,28.0,,17.86,28.0,51.0,0.4,0.2333333,-0.019102,0.006257,-0.0387977,-0.0793459,23.0,40.0,935,751.0,6.79,0102005
102006.0,26.46,9.95,45000.0,2510.0,35.87,43.17,17.78,3.17,0.8,1.27,,,29.41,17.0,,0.0,17.0,50.0,0.45,0.3333333,0.0149074,0.0224301,-3.69e-05,-0.0366577,33.0,45.0,810,687.0,7.28,0102006
102007.0,26.42,9.93,49694.0,5760.0,33.2,49.66,14.15,2.99,0.87,1.32,447.78,454.44,20.93,43.0,,6.98,43.0,79.0,0.2592593,0.2647059,-0.0553604,0.0402143,-0.0497208,-0.0360794,26.0,26.0,1472,1133.0,6.97,0102007
103001.0,26.42,9.48,39351.0,6200.0,33.83,49.4,12.89,3.89,0.89,1.11,421.88,422.5,30.0,30.0,,6.67,30.0,79.0,0.4814815,0.5428572,-0.0075209,0.0357023,0.0128462,-0.0479624,54.0,48.0,1769,1493.0,5.29,0103001
103002.0,26.22,9.2,32803.0,5205.0,37.46,44.95,14.22,3.36,1.13,1.19,463.33,469.17,39.13,23.0,,4.35,23.0,52.0,0.5,0.3636364,-0.0449143,0.0469907,-0.0275894,-0.0134835,36.0,50.0,1265,1011.0,5.14,0103002
103003.0,26.33,9.65,36849.0,4462.0,32.32,49.91,14.72,3.05,1.17,1.32,476.96,473.04,35.71,28.0,2.15,21.43,28.0,53.0,0.5,0.32,-0.0174344,0.0429464,-0.0205993,-0.02008,32.0,50.0,1056,853.0,6.21,0103003
104001.0,26.42,9.85,48372.0,2563.0,34.97,47.24,13.8,3.99,0.9,1.37,,,26.67,15.0,,0.0,15.0,42.0,0.5,0.2962963,-0.0196796,0.0403127,-0.0109938,-0.0335004,30.0,50.0,664,530.0,7.92,0104001
104002.0,25.99,8.64,34684.0,5716.0,28.69,56.42,12.02,2.87,0.86,1.28,441.88,429.38,25.0,36.0,,8.33,36.0,65.0,0.4137931,0.3611111,-0.0089372,0.0330637,-0.0022033,-0.0290099,36.0,41.0,1801,1457.0,4.46,0104002
104003.0,26.2,9.28,37148.0,7638.0,32.7,49.84,14.29,3.17,1.09,1.41,448.64,439.09,24.39,41.0,1.88,17.07,41.0,84.0,0.3181818,0.1612903,-0.044742,-0.0240421,-0.0644377,-0.1282926,16.0,32.0,1930,1530.0,5.49,0104003
104004.0,26.37,10.17,41392.0,5227.0,34.81,48.53,15.78,0.88,1.05,1.45,448.24,455.29,10.81,37.0,,8.11,37.0,108.0,0.3461539,0.21875,-0.0511188,-0.0137642,-0.0467891,-0.111385,22.0,35.0,1468,1159.0,9.32,0104004
104005.0,26.15,9.5,39744.0,3348.0,34.43,49.76,14.39,1.42,1.16,1.46,,,,,,,,61.0,0.2272727,0.2857143,-0.0286409,0.0016674,-0.0150343,-0.0738641,29.0,23.0,798,634.0,9.62,0104005
105011.0,26.02,9.33,34836.0,5098.0,32.36,49.0,15.56,3.08,0.8,1.51,409.23,386.92,29.03,31.0,,9.68,31.0,98.0,0.3548387,0.1891892,-0.0045152,-0.0022566,-0.0057774,-0.1138952,19.0,35.0,1829,1332.0,7.36,0105011
105012.0,26.11,9.24,35876.0,5946.0,31.22,51.99,14.58,2.2,1.13,1.24,428.33,460.0,39.47,38.0,,7.89,38.0,43.0,0.3666667,0.2631579,-0.0011904,0.0387761,-0.0015557,-0.0431842,26.0,37.0,1461,1151.0,3.74,0105012
105013.0,25.84,8.7,27245.0,4655.0,29.13,53.8,10.95,6.12,0.62,1.12,420.71,449.29,22.22,18.0,,16.67,18.0,22.0,0.35,0.1,0.0015932,-0.0364507,-0.0061141,-0.1483965,10.0,35.0,1371,1145.0,1.92,0105013
105021.0,25.92,8.39,25538.0,4213.0,32.06,50.7,12.02,5.21,0.9,0.97,507.33,484.0,34.78,23.0,1.62,39.13,23.0,29.0,0.5,0.4583333,0.0014598,0.0066231,0.0310283,-0.0546241,46.0,50.0,1209,940.0,3.09,0105021
105022.0,25.86,8.75,29107.0,2484.0,30.79,51.66,14.9,2.65,0.89,1.09,,,,,,,,15.0,0.4615385,0.3529412,-0.0168161,0.021831,-0.0057537,-0.0389864,35.0,46.0,676,552.0,2.72,0105022
105023.0,25.89,8.75,34051.0,5384.0,33.79,50.54,12.14,3.53,1.13,1.13,498.0,488.67,25.0,28.0,,17.86,28.0,26.0,0.3809524,0.3181818,-0.0220197,-0.0483607,-0.0003888,-0.1778373,32.0,38.0,1982,1711.0,1.52,0105023
105024.0,25.47,7.53,32014.0,3402.0,25.98,60.0,11.26,2.76,0.56,1.06,,,33.33,12.0,,16.67,12.0,15.0,0.3333333,0.4444444,0.0105265,-0.0651686,0.0318982,-0.1700523,44.0,33.0,864,721.0,2.08,0105024
106001.0,25.66,9.39,32994.0,3135.0,33.68,50.91,11.49,3.92,0.54,0.86,505.45,520.0,54.55,11.0,,45.45,11.0,22.0,0.3333333,0.25,,-0.0435083,,-0.1554437,25.0,33.0,1051,932.0,2.36,0106001
106002.0,26.03,9.77,38520.0,7343.0,30.96,51.72,13.76,3.56,1.12,1.18,462.38,465.71,7.89,37.0,2.14,18.42,37.0,62.0,0.3333333,0.2666667,-0.0204635,-0.057489,-0.0244986,-0.1751149,27.0,33.0,1944,1615.0,3.84,0106002
106003.0,26.58,9.39,37472.0,1939.0,32.51,50.62,13.58,3.29,1.13,1.08,,,9.09,11.0,,9.09,11.0,26.0,,0.0909091,,,,,9.0,,502,422.0,6.16,0106003
106004.0,25.95,9.54,35855.0,3446.0,34.56,46.31,18.43,0.69,1.02,1.28,,,19.05,21.0,,9.52,21.0,67.0,0.25,0.2727273,-0.029979,-0.0616194,-0.0726583,-0.1604728,27.0,25.0,972,788.0,8.5,0106004
106005.0,26.57,9.6,34554.0,3018.0,36.29,48.04,13.58,2.09,1.03,1.42,,,9.52,21.0,,9.52,21.0,43.0,0.2666667,0.1666667,-0.0347116,-0.069104,-0.0597909,-0.1859935,17.0,27.0,760,603.0,7.13,0106005
106006.0,26.5,9.8,49228.0,4030.0,33.59,49.41,14.06,2.93,0.74,1.61,,,25.0,20.0,,10.0,20.0,61.0,0.2105263,0.2380952,-0.02011,-0.0597305,-0.0770954,-0.1758382,24.0,21.0,1138,853.0,7.15,0106006
107011.0,25.79,9.21,27242.0,6819.0,32.56,49.51,12.53,5.41,0.87,1.14,475.91,484.55,34.29,35.0,2.04,28.57,35.0,37.0,0.35,0.3333333,-0.0010526,-0.057015,0.0399068,-0.1818734,33.0,35.0,1751,1399.0,2.64,0107011
107012.0,25.99,9.05,28601.0,2341.0,32.5,51.43,10.71,5.36,1.03,1.41,,,54.55,11.0,,27.27,11.0,11.0,0.375,0.4,0.0065178,-0.0744975,0.0238445,-0.1660618,40.0,38.0,627,528.0,2.08,0107012
107021.0,25.65,9.04,14913.0,2978.0,31.38,50.44,11.14,7.04,0.54,0.84,522.67,514.67,27.78,18.0,2.37,27.78,18.0,15.0,0.1875,0.1875,-0.0363267,-0.059555,0.0207262,-0.1732917,19.0,19.0,713,566.0,2.65,0107021
107022.0,25.96,8.5,24410.0,3077.0,30.56,55.56,10.56,3.33,0.91,0.91,519.33,525.33,50.0,16.0,2.43,37.5,16.0,20.0,0.3888889,0.3157895,-0.0037026,-0.0425934,0.0279311,-0.1710075,32.0,39.0,811,633.0,3.16,0107022
107023.0,26.2,9.49,35646.0,2787.0,31.79,50.0,13.29,4.91,0.61,1.11,490.71,480.71,35.29,17.0,,23.53,17.0,11.0,0.4666667,0.3529412,0.0026067,-0.0517279,0.0624707,-0.1838281,35.0,47.0,700,585.0,1.88,0107023
107024.0,26.25,9.86,38806.0,2131.0,33.73,47.79,16.06,2.41,1.08,1.13,428.46,446.92,46.15,13.0,,0.0,13.0,13.0,0.4444444,0.3157895,0.0155458,-0.0378039,0.0362095,-0.1842216,32.0,44.0,540,441.0,2.95,0107024
107025.0,26.19,8.78,28270.0,6233.0,31.56,50.28,13.13,5.03,0.72,1.09,500.71,502.14,39.02,41.0,2.59,26.83,41.0,29.0,0.3846154,0.25,-0.0084538,-0.0298766,0.0105812,-0.1736623,25.0,38.0,1491,1238.0,2.34,0107025
108001.0,26.19,9.73,68800.0,3267.0,39.57,46.6,12.13,1.7,1.22,1.74,383.33,342.5,20.0,39.0,,7.5,39.0,187.0,0.5671642,0.3714286,0.0105478,0.0445102,-0.0790047,-0.042058,37.0,57.0,1229,903.0,20.71,0108001
108002.0,26.78,10.9,79188.0,5430.0,36.35,46.94,15.56,1.15,0.98,1.68,415.58,399.53,22.58,93.0,1.79,20.43,93.0,299.0,0.5444444,0.3535354,-0.0324341,0.050117,-0.1015224,-0.0488076,35.0,54.0,2522,1784.0,16.76,0108002
108003.0,26.22,10.57,83357.0,2414.0,33.99,49.16,15.73,1.12,0.7,1.99,378.75,380.0,15.15,33.0,1.33,9.09,33.0,144.0,0.5344828,0.35,-0.0075298,0.054978,-0.0815754,-0.0368461,35.0,53.0,1012,724.0,19.89,0108003
109001.0,26.15,10.18,56500.0,1819.0,43.46,41.15,12.69,2.69,0.99,2.2,,,21.74,23.0,,17.39,23.0,59.0,0.5510204,0.3076923,0.0122442,0.0555976,-0.0954207,-0.0436191,31.0,55.0,1197,1012.0,5.83,0109001
109002.0,26.46,10.42,80264.0,4557.0,35.33,47.6,15.57,1.5,0.61,1.91,423.85,406.54,13.33,89.0,1.88,16.67,89.0,272.0,0.6,0.3723404,-0.0192346,0.0587173,-0.10013,-0.0470716,37.0,60.0,2260,1550.0,17.55,0109002
109003.0,26.47,10.35,72622.0,3773.0,37.97,42.35,17.3,2.39,0.95,1.59,411.88,373.44,26.67,60.0,1.9,18.33,60.0,104.0,0.5967742,0.3913043,-0.0110269,0.0601822,-0.0826548,-0.0336201,39.0,60.0,1446,1028.0,10.12,0109003
110001.0,26.58,9.68,70828.0,3383.0,36.11,47.92,13.89,2.08,0.95,1.48,426.11,435.0,43.48,23.0,2.14,39.13,23.0,82.0,0.5538462,0.3611111,-0.0205386,0.050879,-0.1093494,-0.0464296,36.0,55.0,1103,817.0,10.04,0110001
110002.0,26.66,10.55,80081.0,4958.0,36.12,48.2,14.24,1.44,1.09,1.9,428.38,376.76,17.07,81.0,1.64,18.29,81.0,205.0,0.5730337,0.4019608,-0.0265751,0.0708349,-0.0790812,-0.0264367,40.0,57.0,2175,1523.0,13.46,0110002
110003.0,26.51,10.41,95213.0,4734.0,35.54,48.38,15.09,0.99,0.78,2.09,424.17,398.06,25.0,84.0,1.89,22.62,84.0,285.0,0.5842696,0.40625,-0.0245089,0.0621651,-0.1028203,-0.0303022,41.0,58.0,2256,1491.0,19.11,0110003
111001.0,26.65,10.44,64588.0,3614.0,35.91,47.02,15.87,1.19,1.02,1.69,402.33,393.67,24.56,57.0,1.95,24.56,57.0,120.0,0.5466667,0.4096386,-0.0230637,0.0725611,-0.0835864,-0.0109632,41.0,55.0,1374,954.0,12.58,0111001
111002.0,26.45,10.19,78893.0,6467.0,36.12,46.04,15.86,1.98,0.76,1.7,415.14,383.14,13.33,103.0,1.68,19.05,103.0,268.0,0.5319149,0.3714286,-0.0043681,0.0760498,-0.0864082,-0.0264006,37.0,53.0,2802,1946.0,13.77,0111002
112001.0,26.02,8.74,30302.0,3649.0,38.11,44.57,13.63,3.7,0.93,1.04,451.43,457.62,30.0,40.0,,15.0,40.0,26.0,0.7297297,0.4358974,0.0621721,0.0251686,-0.030956,-0.0899876,44.0,73.0,1041,805.0,3.23,0112001
112002.0,26.14,9.75,29576.0,5905.0,44.12,40.25,13.28,2.35,1.07,1.66,466.0,453.67,39.53,43.0,2.32,25.58,43.0,72.0,0.6578947,0.3333333,0.0609902,0.0217639,-0.057902,-0.1117229,33.0,66.0,1619,1288.0,5.59,0112002
112003.0,26.07,9.97,46768.0,2715.0,41.23,40.39,15.04,3.34,1.1,1.07,422.5,415.83,20.0,19.0,,25.0,19.0,63.0,0.71875,0.3333333,0.0599112,0.0307375,-0.0588654,-0.1143823,33.0,72.0,832,637.0,9.89,0112003
112004.0,26.08,9.17,41760.0,2779.0,33.62,46.26,17.53,2.59,0.86,1.22,,,14.71,31.0,,5.88,31.0,45.0,0.7105263,0.452381,0.0341737,0.046249,-0.0382801,-0.1037924,45.0,71.0,1103,859.0,5.24,0112004
112005.0,25.97,9.36,39556.0,3621.0,39.74,44.49,14.04,1.73,1.19,1.63,464.55,488.18,25.93,27.0,,18.52,27.0,77.0,0.7,0.3809524,0.0553003,0.0099311,-0.0394499,-0.1226702,38.0,70.0,1078,857.0,8.98,0112005
